Make,Model,yearVeh,occRole,dvcat,dead,injSeverity,ADAS/ADS Version,Reporting Entity,Operating Entity,City,State,Roadway Type,Lighting,Crash With,Property Damage?,caseid,weight,frontal,airbag,seatbelt,sex,ageOFocc,abcat,deploy,,,,,
Jaguar,I-Pace,2021,driver,Oct-24,alive,0,5th Generation ADS,,Waymo LLC,Phoenix,AZ ,Intersection,Daylight,Passenger Car,Yes,0.558356481,31.155,1,airbag,belted,f,31,deploy,1,,,,,
Cruise,AV,2020,pass,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Cruise LLC,San Francisco,CA ,Street,Daylight,Non-Motorist: Cyclist,Yes,05:53:02,222.301,1,airbag,belted,f,19,deploy,1,,,,,
Jaguar,I-Pace,2021,driver,Oct-24,alive,3,5th Generation ADS,,Waymo LLC,Tempe,AZ ,Street,Dark - Lighted,"Other, see Narrative",Yes,0.692384259,195.351,1,airbag,belted,f,30,deploy,1,,,,,
Jaguar,I-Pace,2021,driver,25-39,alive,0,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Intersection,Daylight,Passenger Car,Yes,43:810:2,0,0,airbag,none,m,41,nodeploy,0,,,,,
Jaguar,I-Pace,2021,pass,25-39,alive,3,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Parking Lot,Daylight,"Other, see Narrative",Yes,79:105:2,5.608,0,none,belted,m,35,unavail,0,,,,,
Jaguar,I-Pace,2021,driver,25-39,alive,1,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Parking Lot,Daylight,"Other, see Narrative",Yes,76:135:1,1215.567,1,airbag,belted,f,52,nodeploy,0,,,,,
Ford,Fusion,2019,pass,40-54,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Argo AI,Washington DC,DC ,Street,Daylight,Pickup Truck,Yes,45:201:1,523.856,1,none,belted,f,17,unavail,0,,,,,
Cruise,AV,2020,driver,Oct-24,alive,0,,,Cruise LLC,San Francisco,CA ,Street,Daylight,Non-Motorist: Cyclist,Yes,45:05:01,44.738,1,none,belted,m,67,unavail,0,,,,,
Cruise,AV,2020,driver,25-39,dead,4,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Cruise LLC,San Francisco,CA ,Street,Daylight,Non-Motorist: Cyclist,Yes,79:100:1,3.856,0,none,belted,f,27,unavail,0,,,,,
Jaguar,I-Pace,2021,pass,25-39,alive,3,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Parking Lot,Daylight,"Other, see Narrative",Yes,76:75:1,221.903,1,none,none,m,28,unavail,0,,,,,
Jaguar,I-Pace,2021,driver,25-39,alive,2,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Parking Lot,Daylight,"Other, see Narrative",Yes,49:82:2,294.356,0,airbag,belted,f,47,nodeploy,0,,,,,
Ford,Escape,2020,driver,25-39,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Argo AI,Austin,TX ,Street,Daylight,Non-Motorist: Cyclist,Yes,43:146:2,768.966,1,airbag,belted,m,51,deploy,1,,,,,
Ford,Escape,2020,driver,25-39,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Argo AI,Austin,TX ,Street,Daylight,Non-Motorist: Cyclist,Yes,48:49:01,198.591,1,airbag,belted,m,38,deploy,1,,,,,
Jaguar,I-Pace,2021,driver,55+,alive,3,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Intersection,Daylight,Passenger Car,Yes,0.571539352,54.339,0,airbag,belted,m,72,deploy,1,,,,,
Jaguar,I-Pace,2021,driver,1-9km/h,alive,0,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Intersection,Daylight,SUV,Yes,78:106:2,59.409,0,airbag,belted,m,47,nodeploy,0,,,,,
Jaguar,I-Pace,2021,driver,Oct-24,alive,3,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Intersection,Daylight,Pickup Truck,Yes,0.312511574,3112.687,1,airbag,belted,m,16,nodeploy,0,,,,,
Jaguar,I-Pace,2021,driver,Oct-24,alive,2,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Intersection,Daylight,Passenger Car,Yes,0.154872685,89.38,1,airbag,belted,m,50,deploy,1,,,,,
Jaguar,I-Pace,2021,pass,25-39,alive,1,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Intersection,Daylight,SUV,Yes,0.294456019,122.17,0,airbag,belted,m,46,nodeploy,0,,,,,
Jaguar,I-Pace,2021,pass,40-54,alive,0,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Intersection,Daylight,Pickup Truck,Yes,49:92:2,6.979,0,airbag,belted,f,59,deploy,1,,,,,
International,LT625,2021,pass,40-54,alive,1,Test Version 04062022,,TuSimple,Tucson,AZ ,Highway / Freeway,Daylight,Other Fixed Object,Yes,41:102:2,3864.661,0,none,belted,m,51,unavail,0,,,,,
Ford,Escape,2020,driver,55+,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Argo AI,WDC,DC ,Intersection,Daylight,Heavy Truck,Yes,0.497233796,90.171,0,none,belted,f,61,unavail,0,,,,,
Hyundai,Ioniq 5,2022,pass,Oct-24,alive,4,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Motional,Las Vegas,NV ,Street,Daylight,"Other, see Narrative",No,74:123:1,26.091,1,none,belted,m,22,unavail,0,,,,,
Mercedes-Benz,S350D,2022,driver,1-9km/h,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Mercedes-Benz Research and Development NA,Commerce,CA ,Highway / Freeway,Daylight,Heavy Truck,No,0.471550926,229.879,1,none,belted,f,50,unavail,0,,,,,
Mercedes-Benz,S350D,2022,driver,25-39,alive,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Mercedes-Benz Research and Development NA,Commerce,CA ,Highway / Freeway,Daylight,Heavy Truck,No,43:152:1,51.137,1,none,belted,m,36,unavail,0,,,,,
Ford,Escape,2020,driver,Oct-24,alive,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Argo AI,WDC,DC ,Intersection,Daylight,Heavy Truck,Yes,0.236134259,370.479,1,none,belted,m,44,unavail,0,,,,,
Hyundai,Kona EV,2021,driver,55+,dead,4,L4,,Pony.ai,Irvine,CA ,Street,Daylight,Passenger Car,Yes,45:66:2,1525.877,0,none,none,f,64,unavail,0,,,,,
Navya,,,driver,Oct-24,alive,3,,,Beep,Dunedin,FL ,Intersection,Daylight,Bus,No,75:12:02,88.266,0,airbag,belted,m,16,nodeploy,0,,,,,
Lexus,RX450H,2020,pass,25-39,alive,3,4,,May Mobility,Arlington,TX ,Street,Daylight,Pickup Truck,Yes,43:101:1,1528.406,1,airbag,belted,m,21,deploy,1,,,,,
Cruise,AV,2022,driver,Oct-24,alive,1,,,Cruise LLC,San Francisco,CA ,Intersection,Dark - Lighted,Passenger Car,Yes,43:243:1,51.137,0,none,belted,m,25,unavail,0,,,,,
Toyota,Highlander,2016,driver,25-39,alive,3,51.22.05.20,,Zoox,San Francisco,CA ,Street,Daylight,Passenger Car,Unknown,74:147:1,12.872,1,airbag,belted,f,37,deploy,1,,,,,
Cruise,AV,2022,driver,Oct-24,alive,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Cruise LLC,San Francisco,CA ,Intersection,Dark - Lighted,Passenger Car,Yes,06:12:03,64.829,0,airbag,none,m,30,nodeploy,0,,,,,
Cruise,AV,2020,driver,25-39,alive,3,,,Cruise LLC,San Francisco,CA ,Street,Dark - Lighted,Non-Motorist: Pedestrian,No,11:38:02,267.543,1,none,belted,f,31,unavail,0,,,,,
Cruise,AV,2020,driver,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Cruise LLC,San Francisco,CA ,Street,Dark - Lighted,Non-Motorist: Pedestrian,No,43:98:2,553.941,1,airbag,belted,f,17,deploy,1,,,,,
Ford,Escape,2020,driver,25-39,alive,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Argo AI,Austin,TX ,Street,Daylight,Non-Motorist: Cyclist,Yes,0.440300926,265.855,1,airbag,belted,m,54,deploy,1,,,,,
Ford,Escape,2020,driver,25-39,alive,2,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Argo AI,Austin,TX ,Street,Daylight,Non-Motorist: Cyclist,Yes,0.131261574,64.379,1,airbag,none,f,27,deploy,1,,,,,
Cruise,AV,2020,driver,25-39,alive,2,,,Cruise LLC,San Francisco,CA ,Intersection,Dark - Lighted,Passenger Car,Yes,0.213900463,194.509,1,airbag,belted,f,37,deploy,1,,,,,
Cruise,AV,2020,driver,Oct-24,alive,0,,,Cruise LLC,San Francisco,CA ,Intersection,Dark - Lighted,Passenger Car,Yes,0.62849537,39.855,1,none,belted,m,51,unavail,0,,,,,
Cruise,AV,2020,driver,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Cruise LLC,San Francisco,CA ,Intersection,Dark - Lighted,Passenger Car,Yes,11:56:01,176.65,1,airbag,belted,f,32,deploy,1,,,,,
Cruise,AV,2020,driver,25-39,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Cruise LLC,San Francisco,CA ,Intersection,Dark - Lighted,Passenger Car,Yes,76:35:02,808.969,1,airbag,belted,m,27,nodeploy,0,,,,,
Jaguar,I-Pace,2021,driver,40-54,alive,3,5th Generation ADS,,Waymo LLC,Phoenix,AZ ,Intersection,Dark - Lighted,Passenger Car,Yes,49:270:1,10.579,0,airbag,belted,f,50,deploy,1,,,,,
Jaguar,I-Pace,2021,driver,40-54,alive,2,,,Waymo LLC,San Francisco,CA ,Intersection,Dark - Lighted,Motorcycle,Yes,48:187:2,2267.97,0,none,belted,f,18,unavail,0,,,,,
Jaguar,I-Pace,2021,driver,25-39,alive,3,,,Waymo LLC,Phoenix,AZ ,Parking Lot,Dark - Lighted,"Other, see Narrative",Yes,47:81:1,144.749,1,airbag,belted,f,70,nodeploy,0,,,,,
Jaguar,I-Pace,2021,driver,40-54,alive,2,5th Generation ADS,,Waymo LLC,Phoenix,AZ ,Parking Lot,Dark - Lighted,"Other, see Narrative",Yes,0.526400463,515.997,0,airbag,belted,f,38,deploy,1,,,,,
Jaguar,I-PACE,2021,pass,25-39,alive,3,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Intersection,Dark - Lighted,Motorcycle,Yes,0.419456019,43.132,1,none,none,f,20,unavail,0,,,,,
Cruise,AV,2022,driver,Oct-24,alive,0,,,Cruise LLC,San Francisco,CA ,Intersection,Dark - Lighted,Passenger Car,Yes,0.280578704,443.411,1,none,none,m,42,unavail,0,,,,,
Cruise,AV,2022,driver,25-39,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Cruise LLC,San Francisco,CA ,Intersection,Dark - Lighted,Passenger Car,Yes,75:70:2,39.373,1,airbag,belted,m,22,nodeploy,0,,,,,
Cruise,AV,2020,driver,Oct-24,alive,0,,,Cruise LLC,San Francisco,CA ,Street,Dark - Lighted,Non-Motorist: Pedestrian,No,05:08:01,20.256,1,none,belted,f,63,unavail,0,,,,,
Cruise,AV,2020,pass,25-39,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Cruise LLC,San Francisco,CA ,Street,Dark - Lighted,Non-Motorist: Pedestrian,No,41:161:1,25.315,1,airbag,belted,m,22,nodeploy,0,,,,,
Toyota,Highlander,2016,pass,Oct-24,alive,0,37.22.06.01,,Zoox,San Francisco,CA ,Intersection,Daylight,Non-Motorist: Other,Unknown,75:66:2,614.171,1,none,belted,m,19,unavail,0,,,,,
Jaguar,I-Pace,2021,driver,Oct-24,alive,0,,,Waymo LLC,Phoenix,AZ ,Parking Lot,Dark - Lighted,"Other, see Narrative",Yes,0.295150463,82.354,1,airbag,none,m,19,deploy,1,,,,,
Jaguar,I-Pace,2021,driver,Oct-24,alive,1,,,Waymo LLC,San Francisco,CA ,Intersection,Dark - Lighted,Motorcycle,Yes,75:96:2,93.205,0,airbag,belted,f,64,nodeploy,0,,,,,
Jaguar,I-Pace,2021,driver,Oct-24,alive,1,5th Generation ADS,,Waymo LLC,Phoenix,AZ ,Intersection,Dark - Lighted,Passenger Car,Yes,02:35:02,745.351,0,airbag,belted,f,17,nodeploy,0,,,,,
Jaguar,I-Pace,2021,driver,Oct-24,alive,1,5th Generation ADS,,Waymo LLC,Phoenix,AZ ,Parking Lot,Dark - Lighted,"Other, see Narrative",Yes,45:124:1,567.103,0,none,belted,f,41,unavail,0,,,,,
Jaguar,I-PACE,2021,driver,Oct-24,alive,1,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Intersection,Dark - Lighted,Motorcycle,Yes,02:56:01,72.983,0,airbag,belted,m,56,nodeploy,0,,,,,
Peterbilt,579 Epiq,2022,pass,40-54,alive,0,,,Waymo LLC,Ennis,TX ,Highway / Freeway,Daylight,Heavy Truck,Yes,81:86:1,22.165,1,none,belted,m,63,unavail,0,,,,,
Peterbilt,579 Epiq,2022,driver,Oct-24,alive,1,5th Generation ADS,,Waymo LLC,Ennis,TX ,Highway / Freeway,Daylight,Heavy Truck,Yes,78:84:1,132.93,1,none,none,m,24,unavail,0,,,,,
Jaguar,I-Pace,2021,driver,Oct-24,alive,0,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Street,Daylight,Pickup Truck,Yes,0.143761574,31.451,1,airbag,belted,f,50,deploy,1,,,,,
Jaguar,I-Pace,2021,driver,Oct-24,alive,3,5th Generation ADS,,Waymo LLC,Phoenix,AZ ,Street,Dark - Lighted,Animal,Yes,75:131:1,743.063,1,none,belted,f,18,unavail,0,,,,,
Jaguar,I-Pace,2021,pass,Oct-24,alive,1,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Intersection,Daylight,Passenger Car,Yes,09:29:02,26.828,1,airbag,belted,m,71,deploy,1,,,,,
Toyota,Highlander,2016,pass,55+,alive,2,95.22.04.22,,Zoox,San Francisco,CA ,Intersection,Daylight,Passenger Car,Yes,0.583344907,128.031,0,airbag,belted,f,41,nodeploy,0,,,,,
,,,driver,Oct-24,alive,0,,,,,,,,,,78:13:02,75.465,1,none,belted,f,30,unavail,0,,,,,
Hyundai,Kona EV,2020,driver,Oct-24,alive,0,L4,,Pony.ai,Miliptas,CA ,Parking Lot,Daylight,Passenger Car,Yes,0.163900463,57.246,0,none,belted,m,39,unavail,0,,,,,
INTERNATIONAL,LT 625,2021,driver,25-39,alive,0,Test Version 04062022,,TuSimple,Tucson,AZ ,Highway / Freeway,Daylight,Other Fixed Object,Yes,08:55:01,35.21,1,airbag,none,m,22,deploy,1,,,,,
Cruise,AV,2020,driver,Oct-24,alive,0,,,Cruise LLC,San Francisco,CA ,Street,Dark - Lighted,Passenger Car,Yes,06:28:01,311.31,1,none,belted,m,44,unavail,0,,,,,
Cruise,AV,2022,driver,Oct-24,alive,0,,,Cruise LLC,San Francisco,CA ,Street,Dark - Lighted,Passenger Car,Yes,0.426400463,1008.813,0,airbag,belted,f,28,nodeploy,0,,,,,
Cruise,AV,2020,pass,Oct-24,alive,1,,,Cruise LLC,San Francisco,CA ,Street,Dark - Lighted,Passenger Car,Yes,43:135:2,20296.808,0,none,belted,m,16,unavail,0,,,,,
Cruise,AV,2020,driver,Oct-24,alive,0,,,Cruise LLC,San Francisco,CA ,Intersection,Dark - Lighted,SUV,Yes,74:43:01,355.563,1,airbag,belted,m,35,deploy,1,,,,,
Cruise,AV,2020,driver,Oct-24,alive,0,,,Cruise LLC,San Francisco,CA ,Intersection,Dark - Lighted,Passenger Car,Yes,12:08:01,38.635,1,airbag,belted,m,55,deploy,1,,,,,
International,LT,2022,driver,Oct-24,alive,0,Bendix Lane Keep assist,,,Maxatawny Township,PA ,Street,Dark - Not Lighted,Other Fixed Object,Yes,08:36:02,122.561,0,airbag,belted,m,28,nodeploy,0,,,,,
Cruise,AV,2020,driver,Oct-24,alive,2,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Cruise LLC,San Francisco,CA ,Street,Dark - Lighted,Passenger Car,Yes,0.270844907,120.25,1,airbag,belted,f,63,deploy,1,,,,,
Cruise,AV,2022,pass,25-39,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Cruise LLC,San Francisco,CA ,Street,Dark - Lighted,Passenger Car,Yes,74:43:01,8.517,1,airbag,belted,f,16,deploy,1,,,,,
Cruise,AV,2020,driver,40-54,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Cruise LLC,San Francisco,CA ,Street,Dark - Lighted,Passenger Car,Yes,73:93:2,24.31,1,none,belted,f,69,unavail,0,,,,,
Cruise,AV,2020,driver,Oct-24,alive,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Cruise LLC,San Francisco,CA ,Intersection,Dark - Lighted,Passenger Car,Yes,74:58:01,15.897,1,none,none,f,17,unavail,0,,,,,
Cruise,AV,2020,driver,Oct-24,alive,2,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Cruise LLC,San Francisco,CA ,Intersection,Dark - Lighted,SUV,Yes,0.643773148,682.257,1,none,belted,f,35,unavail,0,,,,,
Peterbilt,579 Epiq,2022,driver,Oct-24,alive,2,,,Waymo LLC,Ennis,TX ,Highway / Freeway,Daylight,Heavy Truck,Yes,48:157:2,199.133,1,airbag,belted,m,20,deploy,1,,,,,
Peterbilt,579 Epiq,2022,driver,55+,alive,3,5th Generation ADS,,Waymo LLC,Ennis,TX ,Highway / Freeway,Daylight,Heavy Truck,Yes,41:39:01,763.54,1,none,none,m,37,unavail,0,,,,,
Cruise,AV,2020,driver,25-39,alive,2,,,Cruise LLC,San Francisco,CA ,Intersection,Dark - Lighted,Passenger Car,Yes,75:176:2,44.669,1,none,belted,m,16,unavail,0,,,,,
Cruise,AV,2020,driver,Oct-24,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Cruise LLC,San Francisco,CA ,Intersection,Dark - Lighted,Passenger Car,Yes,05:20:01,34.699,1,none,none,m,49,unavail,0,,,,,
Jaguar,I-Pace,2021,driver,25-39,alive,1,,,Waymo LLC,San Francisco,CA ,Street,Daylight,SUV,Yes,75:73:2,44.669,1,none,none,f,19,unavail,0,,,,,
Jaguar,I-Pace,2021,driver,25-39,alive,1,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Street,Daylight,SUV,Yes,49:157:2,437.338,1,airbag,belted,f,24,deploy,1,,,,,
Jaguar,I-Pace,2021,driver,Oct-24,alive,2,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Parking Lot,Dark - Lighted,"Other, see Narrative",Yes,81:14:01,22.725,1,airbag,none,m,18,deploy,1,,,,,
Cruise,AV,2020,driver,Oct-24,alive,0,,,Cruise LLC,San Francisco,CA ,Intersection,Dark - Lighted,Passenger Car,Yes,45:45:01,48.027,0,none,none,m,72,unavail,0,,,,,
Cruise,AV,2020,driver,25-39,alive,2,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Cruise LLC,San Francisco,CA ,Intersection,Dark - Lighted,Passenger Car,Yes,78:125:2,96.862,0,airbag,belted,m,64,nodeploy,0,,,,,
Jaguar,I-Pace,2021,driver,Oct-24,alive,3,,,Waymo LLC,San Francisco,CA ,Street,Daylight,SUV,Yes,49:159:2,1038.665,1,airbag,none,m,55,deploy,1,,,,,
Cruise,AV,2020,pass,25-39,alive,3,,,Cruise LLC,San Francisco,CA ,Street,Daylight,Passenger Car,Yes,41:40:01,24.303,1,airbag,none,m,25,deploy,1,,,,,
Jaguar,I-Pace,2021,driver,25-39,alive,2,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Intersection,Daylight,Pickup Truck,Yes,49:14:01,22.328,1,airbag,belted,f,62,nodeploy,0,,,,,
Jaguar,I-Pace,2021,driver,55+,alive,3,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Street,Daylight,SUV,Yes,48:199:2,821.02,0,airbag,belted,m,16,deploy,1,,,,,
Cruise,AV,2020,driver,40-54,dead,4,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Cruise LLC,San Francisco,CA ,Street,Daylight,Passenger Car,Yes,0.32224537,10.943,1,none,none,f,33,unavail,0,,,,,
Jaguar,I-Pace,2021,pass,Oct-24,alive,2,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Parking Lot,Dark - Lighted,"Other, see Narrative",Yes,75:18:02,222.845,1,airbag,belted,f,23,deploy,1,,,,,
Jaguar,I-Pace,2021,driver,40-54,alive,3,5th Generation ADS,,Waymo LLC,Phoenix,AZ ,Intersection,Daylight,Motorcycle,Yes,45:104:2,77.962,1,airbag,belted,f,19,deploy,1,,,,,
Jaguar,I-Pace,2021,driver,55+,dead,4,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Intersection,Daylight,Passenger Car,Yes,75:21:01,1062.764,0,none,belted,m,47,unavail,0,,,,,
Jaguar,I-Pace,2021,driver,55+,alive,3,5th Generation ADS,,Waymo LLC,Phoenix,AZ ,Intersection,Dark - Lighted,SUV,Yes,76:24:02,132.386,1,none,belted,f,48,unavail,0,,,,,
Jaguar,I-Pace,2021,driver,Oct-24,alive,0,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Intersection,Daylight,SUV,Yes,73:127:2,52.863,1,none,none,m,21,unavail,0,,,,,
Jaguar,I-Pace,2021,driver,Oct-24,alive,1,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Intersection,Dawn / Dusk,Passenger Car,Yes,0.169456019,301.765,1,airbag,belted,f,24,nodeploy,0,,,,,
Ford,Fusion,2019,driver,40-54,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Argo AI,Miami,FL ,Intersection,Daylight,Passenger Car,Yes,79:144:1,28.554,0,airbag,belted,m,41,deploy,1,,,,,
Toyota,Highlander,2016,driver,25-39,alive,3,57.22.29.03,,Zoox,San Francisco,CA ,Intersection,Daylight,Passenger Car,Yes,41:57:02,19.521,1,none,none,m,27,unavail,0,,,,,
Hyundai,Kona EV,2019,driver,Oct-24,alive,1,L4,,Pony.ai,Tustin,CA ,Street,Daylight,"Other, see Narrative",Yes,81:98:1,22.709,0,airbag,none,m,31,nodeploy,0,,,,,
Ford,Fusion,2019,pass,Oct-24,alive,0,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Argo AI,Miami,FL ,Intersection,Daylight,Passenger Car,Yes,08:39:02,231.706,1,none,belted,m,26,unavail,0,,,,,
Jaguar,I-Pace,2021,driver,55+,alive,3,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Intersection,Daylight,Pickup Truck,Yes,49:145:1,5.603,1,none,none,m,27,unavail,0,,,,,
Jeep,Grand Cherokee,2022,driver,1-9km/h,alive,0,,,,Saint Clair,MI ,Unknown,Dark - Unknown Lighting,Other Fixed Object,Yes,09:59:01,26.194,1,airbag,belted,m,19,deploy,1,,,,,
Cruise,AV,2020,driver,Oct-24,alive,0,,,Cruise LLC,San Francisco,CA ,Street,Daylight,Passenger Car,Yes,49:40:02,375.368,1,none,belted,f,35,unavail,0,,,,,
Jaguar,I-Pace,2021,pass,25-39,dead,4,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Intersection,Daylight,SUV,Yes,0.541678241,45.544,1,none,belted,m,56,unavail,0,,,,,
Jaguar,I-Pace,2021,driver,Oct-24,alive,1,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Intersection,Dark - Lighted,Passenger Car,Yes,0.626412037,37.455,0,none,none,m,43,unavail,0,,,,,
Jaguar,I-Pace,2021,driver,25-39,alive,3,5th Generation ADS,,Waymo LLC,Phoenix,AZ ,Intersection,Daylight,Motorcycle,Yes,49:85:2,114.018,1,airbag,belted,f,53,deploy,1,,,,,
Cruise,AV,2020,driver,25-39,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Cruise LLC,San Francisco,CA ,Street,Daylight,Passenger Car,Yes,04:55:02,31.447,0,none,belted,f,67,unavail,0,,,,,
Jaguar,I-Pace,2021,pass,Oct-24,alive,3,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Intersection,Dawn / Dusk,Passenger Car,Yes,45:161:2,40.165,1,airbag,belted,m,32,deploy,1,,,,,
Jeep,Grand Cherokee,2022,driver,25-39,alive,0,,,,Saint Clair,MI ,Unknown,Dark - Unknown Lighting,Other Fixed Object,Yes,11:44:01,38.994,0,airbag,belted,f,65,deploy,1,,,,,
Cruise,AV,2020,driver,25-39,alive,1,,,Cruise LLC,San Francisco,CA ,Street,Dark - Lighted,Pickup Truck,Yes,72:106:1,12.853,1,airbag,belted,m,18,deploy,1,,,,,
Jaguar,I-Pace,2021,pass,Oct-24,alive,3,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Intersection,Dark - Lighted,SUV,Yes,45:17:01,49.778,1,none,belted,m,39,unavail,0,,,,,
Jaguar,I-Pace,2021,driver,Oct-24,alive,0,5th Generation ADS,,WAYMO LLC,Phoenix,AZ ,Intersection,Daylight,Passenger Car,Yes,49:68:1,4.902,1,none,belted,m,43,unavail,0,,,,,
Cruise,AV,2020,driver,25-39,alive,1,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Cruise LLC,San Francisco,CA ,Street,Dark - Lighted,Pickup Truck,Yes,75:98:2,64.788,0,airbag,belted,m,54,deploy,1,,,,,
Cruise,AV,2022,driver,25-39,alive,1,,,Cruise LLC,San Francisco,CA ,Street,Daylight,Non-Motorist: Cyclist,Unknown,49:116:2,12.55,1,none,belted,m,34,unavail,0,,,,,
Cruise,AV,2022,driver,25-39,alive,3,"[REDACTED, MAY CONTAIN CONFIDENTIAL BUSINESS INFORMATION]",,Cruise LLC,San Francisco,CA ,Street,Daylight,Non-Motorist: Cyclist,Unknown,48:114:2,161.067,0,airbag,belted,f,40,nodeploy,0,,,,,
Jaguar,I-Pace,2021,driver,Oct-24,alive,1,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Intersection,Dark - Lighted,Passenger Car,Yes,0.275717593,246.278,1,none,belted,m,74,unavail,0,,,,,
Jaguar,I-Pace,2021,pass,Oct-24,alive,3,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Intersection,Daylight,SUV,Yes,43:45:01,383.061,0,airbag,belted,f,16,nodeploy,0,,,,,
Toyota,Highlander,2016,driver,Oct-24,alive,0,62.22.03.22,,Zoox,San Francisco,CA ,Intersection,Daylight,Non-Motorist: Other,Unknown,78:106:1,98.476,0,none,belted,f,61,unavail,0,,,,,
Jaguar,I-Pace,2021,driver,Oct-24,alive,3,5th Generation ADS,,Waymo LLC,San Francisco,CA ,Intersection,Dark - Lighted,SUV,Yes,76:98:2,142.845,1,airbag,belted,f,18,deploy,1,,,,,
Cruise,AV,2020,pass,25-39,alive,3,,,Cruise LLC,San Francisco,CA ,Street,Dark - Lighted,Pickup Truck,Yes,0.59724537,30.29,1,none,belted,f,31,unavail,0,,,,,
